record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_003,V3,1,AnteriorInfarction,-606,qR,1,0.0004,0,628,1,249,500,,,,,,,,,,3,4,-2.0,8,9,-2.0,31,31,0.0,,,,51,44,14.0,76,49,54.0,162,162,0.0,279,248,62.0,16.0,64.0,8.0,62.0
AnteriorInfarction_003,I,1,AnteriorInfarction,-606,R,1,0.0003,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,7,25,-36.0,,,,50,44,12.0,76,68,16.0,141,141,0.0,285,251,68.0,16.0,72.0,52.0,68.0
AnteriorInfarction_003,II,1,AnteriorInfarction,-606,R,1,0.0001,0,628,1,249,500,,,,,,,,,,3,4,-2.0,,,,10,24,-28.0,,,,50,44,12.0,74,68,12.0,142,143,-2.0,289,252,74.0,14.0,76.0,62.0,76.0
AnteriorInfarction_003,III,1,AnteriorInfarction,-606,RS,1,0.0015,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,17,-14.0,31,31,0.0,51,44,14.0,75,49,52.0,143,143,0.0,292,250,84.0,18.0,88.0,32.0,84.0
AnteriorInfarction_003,aVR,1,AnteriorInfarction,-606,QS,1,0.0002,0,628,1,249,500,,,,,,,,,,2,4,-4.0,24,24,0.0,,,,,,,50,44,12.0,74,49,50.0,142,142,0.0,286,180,212.0,16.0,216.0,162.0,212.0
AnteriorInfarction_003,V1,1,AnteriorInfarction,-606,rS,1,0.0014,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,20,,6,36,-60.0,20,48,-56.0,51,44,14.0,74,68,12.0,169,148,42.0,289,271,36.0,18.0,40.0,24.0,-6.0
AnteriorInfarction_003,V2,1,AnteriorInfarction,-606,qRs,1,0.0013,0,628,1,249,500,,,,,,,,,,2,4,-4.0,13,14,-2.0,31,31,0.0,51,50,2.0,51,44,14.0,74,87,-26.0,162,163,-2.0,287,257,60.0,18.0,64.0,86.0,62.0
AnteriorInfarction_003,V4,1,AnteriorInfarction,-606,qR,1,0.0003,0,628,1,249,500,,,,,,,,,,3,4,-2.0,8,8,0.0,28,28,0.0,,,,50,44,12.0,78,49,58.0,140,140,0.0,282,220,124.0,14.0,126.0,66.0,124.0
AnteriorInfarction_003,V5,1,AnteriorInfarction,-606,qR,1,0.0008,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,,,,50,44,12.0,78,100,-44.0,154,154,0.0,279,278,2.0,16.0,6.0,46.0,2.0
AnteriorInfarction_003,V6,1,AnteriorInfarction,-606,qRs,1,0.0002,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,32,32,0.0,50,44,12.0,77,79,-4.0,149,149,0.0,290,227,126.0,16.0,130.0,130.0,126.0
AnteriorInfarction_003,aVL,1,AnteriorInfarction,-606,qR,1,0.0006,0,628,1,249,500,,,,,,,,,,2,4,-4.0,14,14,0.0,30,30,0.0,,,,50,44,12.0,76,49,54.0,144,144,0.0,288,250,76.0,16.0,80.0,22.0,76.0
AnteriorInfarction_003,aVF,1,AnteriorInfarction,-606,RS,1,0.0002,0,628,1,249,500,,,,,,,,,,3,4,-2.0,,,,10,24,-28.0,31,31,0.0,51,44,14.0,75,49,52.0,143,143,0.0,290,249,82.0,16.0,84.0,30.0,82.0
AnteriorInfarction_004,V1,1,AnteriorInfarction,-604,rS,1,0.0023,0,637,1,251,500,,,,,,,,,,0,2,-4.0,,,,5,6,-2.0,21,21,0.0,49,46,6.0,56,46,20.0,151,152,-2.0,303,270,66.0,10.0,70.0,46.0,68.0
