record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_003,V3,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,8,9,-2.0,31,31,0.0,,,,48,44,8.0,70,49,42.0,162,162,0.0,297,248,98.0,12.0,102.0,56.0,98.0
AnteriorInfarction_003,I,1,AnteriorInfarction,-606,R,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,7,25,-36.0,,,,48,44,8.0,75,68,14.0,141,141,0.0,299,251,96.0,12.0,100.0,82.0,96.0
AnteriorInfarction_003,II,1,AnteriorInfarction,-606,R,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,24,-28.0,,,,47,44,6.0,73,68,10.0,142,143,-2.0,302,252,100.0,10.0,104.0,90.0,102.0
AnteriorInfarction_003,III,1,AnteriorInfarction,-606,RS,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,17,-14.0,31,31,0.0,47,44,6.0,73,49,48.0,143,143,0.0,304,250,108.0,10.0,112.0,60.0,108.0
AnteriorInfarction_003,aVR,1,AnteriorInfarction,-606,QS,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,24,24,0.0,,,,,,,47,44,6.0,72,49,46.0,142,142,0.0,302,180,244.0,10.0,248.0,198.0,244.0
AnteriorInfarction_003,V1,1,AnteriorInfarction,-606,rS,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,20,,6,36,-60.0,20,48,-56.0,48,44,8.0,60,68,-16.0,147,148,-2.0,308,271,74.0,12.0,78.0,90.0,76.0
AnteriorInfarction_003,V2,1,AnteriorInfarction,-606,qRs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,13,14,-2.0,31,31,0.0,48,50,-4.0,48,44,8.0,65,87,-44.0,162,163,-2.0,302,257,90.0,12.0,94.0,134.0,92.0
AnteriorInfarction_003,V4,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,8,8,0.0,28,28,0.0,,,,48,44,8.0,73,49,48.0,140,140,0.0,297,220,154.0,12.0,158.0,106.0,154.0
AnteriorInfarction_003,V5,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,,,,48,44,8.0,75,100,-50.0,154,154,0.0,301,278,46.0,12.0,50.0,96.0,46.0
AnteriorInfarction_003,V6,1,AnteriorInfarction,-606,qRs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,32,32,0.0,48,44,8.0,75,79,-8.0,149,149,0.0,301,227,148.0,12.0,152.0,156.0,148.0
AnteriorInfarction_003,aVL,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,14,14,0.0,30,30,0.0,,,,47,44,6.0,73,49,48.0,144,144,0.0,303,250,106.0,10.0,110.0,58.0,106.0
AnteriorInfarction_003,aVF,1,AnteriorInfarction,-606,Rs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,24,-28.0,31,31,0.0,49,44,10.0,74,49,50.0,143,143,0.0,302,249,106.0,14.0,110.0,56.0,106.0
AnteriorInfarction_004,V1,1,AnteriorInfarction,-604,rS,1,0.0001,0,637,1,251,500,,,,,,,,,,2,2,0.0,,,,5,6,-2.0,21,21,0.0,45,46,-2.0,50,46,8.0,151,152,-2.0,308,270,76.0,-2.0,76.0,68.0,78.0
AnteriorInfarction_004,I,1,AnteriorInfarction,-604,R,1,0.0003,0,637,1,251,500,,,,,,,,,,2,2,0.0,,,,8,30,-44.0,,51,,48,46,4.0,71,97,-52.0,139,169,-60.0,309,252,114.0,4.0,114.0,166.0,174.0
AnteriorInfarction_004,II,1,AnteriorInfarction,-604,R,1,0.0,0,637,1,251,500,,,,,,,,,,2,2,0.0,,,,20,20,0.0,,,,45,46,-2.0,65,68,-6.0,142,143,-2.0,307,173,268.0,-2.0,268.0,274.0,270.0
