record_id,lead,beat_id,disease_class,crop_start,qrs_pattern_pred,order_ok_pred,p_head_prob,seg_emits_p,qrs_anchor,anchor_in_qrs,window_end,read_end,p_onset_pred,p_onset_true,p_onset_err_ms,p_peak_pred,p_peak_true,p_peak_err_ms,p_offset_pred,p_offset_true,p_offset_err_ms,qrs_onset_pred,qrs_onset_true,qrs_onset_err_ms,q_peak_pred,q_peak_true,q_peak_err_ms,r_peak_pred,r_peak_true,r_peak_err_ms,s_peak_pred,s_peak_true,s_peak_err_ms,qrs_offset_pred,qrs_offset_true,qrs_offset_err_ms,t_onset_pred,t_onset_true,t_onset_err_ms,t_peak_pred,t_peak_true,t_peak_err_ms,t_offset_pred,t_offset_true,t_offset_err_ms,qrs_duration_err_ms,qt_interval_err_ms,t_duration_err_ms,t_peak_to_end_err_ms
AnteriorInfarction_003,V3,1,AnteriorInfarction,-606,qRs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,8,9,-2.0,31,31,0.0,51,,,51,44,14.0,73,49,48.0,162,162,0.0,296,248,96.0,18.0,100.0,48.0,96.0
AnteriorInfarction_003,I,1,AnteriorInfarction,-606,R,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,7,25,-36.0,,,,49,44,10.0,75,68,14.0,141,141,0.0,299,251,96.0,14.0,100.0,82.0,96.0
AnteriorInfarction_003,II,1,AnteriorInfarction,-606,R,1,0.0,0,628,1,249,500,,,,,,,,,,3,4,-2.0,,,,10,24,-28.0,,,,50,44,12.0,73,68,10.0,142,143,-2.0,302,252,100.0,14.0,102.0,90.0,102.0
AnteriorInfarction_003,III,1,AnteriorInfarction,-606,RS,1,0.0001,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,17,-14.0,31,31,0.0,51,44,14.0,75,49,52.0,143,143,0.0,303,250,106.0,18.0,110.0,54.0,106.0
AnteriorInfarction_003,aVR,1,AnteriorInfarction,-606,QS,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,24,24,0.0,,,,,,,49,44,10.0,73,49,48.0,142,142,0.0,300,180,240.0,14.0,244.0,192.0,240.0
AnteriorInfarction_003,V1,1,AnteriorInfarction,-606,rS,1,0.0001,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,20,,6,36,-60.0,20,48,-56.0,51,44,14.0,64,68,-8.0,169,148,42.0,308,271,74.0,18.0,78.0,82.0,32.0
AnteriorInfarction_003,V2,1,AnteriorInfarction,-606,qRs,1,0.0001,0,628,1,249,500,,,,,,,,,,2,4,-4.0,13,14,-2.0,31,31,0.0,52,50,4.0,52,44,16.0,68,87,-38.0,162,163,-2.0,302,257,90.0,20.0,94.0,128.0,92.0
AnteriorInfarction_003,V4,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,8,8,0.0,28,28,0.0,,,,50,44,12.0,77,49,56.0,140,140,0.0,297,220,154.0,16.0,158.0,98.0,154.0
AnteriorInfarction_003,V5,1,AnteriorInfarction,-606,qR,1,0.0001,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,,,,50,44,12.0,77,100,-46.0,154,154,0.0,299,278,42.0,16.0,46.0,88.0,42.0
AnteriorInfarction_003,V6,1,AnteriorInfarction,-606,qRs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,6,6,0.0,24,24,0.0,32,32,0.0,49,44,10.0,76,79,-6.0,149,149,0.0,301,227,148.0,14.0,152.0,154.0,148.0
AnteriorInfarction_003,aVL,1,AnteriorInfarction,-606,qR,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,14,14,0.0,30,30,0.0,,,,49,44,10.0,74,49,50.0,144,144,0.0,301,250,102.0,14.0,106.0,52.0,102.0
AnteriorInfarction_003,aVF,1,AnteriorInfarction,-606,Rs,1,0.0,0,628,1,249,500,,,,,,,,,,2,4,-4.0,,,,10,24,-28.0,31,31,0.0,50,44,12.0,75,49,52.0,143,143,0.0,302,249,106.0,16.0,110.0,54.0,106.0
AnteriorInfarction_004,V1,1,AnteriorInfarction,-604,rS,1,0.0004,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,5,6,-2.0,21,21,0.0,51,46,10.0,52,46,12.0,151,152,-2.0,308,270,76.0,12.0,78.0,64.0,78.0
AnteriorInfarction_004,I,1,AnteriorInfarction,-604,R,1,0.0008,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,8,30,-44.0,,51,,51,46,10.0,68,97,-58.0,139,169,-60.0,309,252,114.0,12.0,116.0,172.0,174.0
AnteriorInfarction_004,II,1,AnteriorInfarction,-604,R,1,0.0001,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,20,20,0.0,,,,50,46,8.0,67,68,-2.0,142,143,-2.0,307,173,268.0,10.0,270.0,270.0,270.0
AnteriorInfarction_004,III,1,AnteriorInfarction,-604,rS,1,0.0004,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,5,18,-26.0,34,33,2.0,50,46,8.0,73,51,44.0,147,147,0.0,305,269,72.0,10.0,74.0,28.0,72.0
AnteriorInfarction_004,aVR,1,AnteriorInfarction,-604,QS,1,0.0001,0,637,1,251,500,,,,,,,,,,1,2,-2.0,29,30,-2.0,,,,,,,51,46,10.0,68,75,-14.0,141,141,0.0,307,251,112.0,12.0,114.0,126.0,112.0
AnteriorInfarction_004,aVL,1,AnteriorInfarction,-604,QRS,1,0.0003,0,637,1,251,500,,,,,,,,,,1,2,-2.0,5,5,0.0,8,30,-44.0,51,51,0.0,51,46,10.0,70,100,-60.0,154,154,0.0,306,265,82.0,12.0,84.0,142.0,82.0
AnteriorInfarction_004,aVF,1,AnteriorInfarction,-604,RS,1,0.0,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,6,19,-26.0,35,36,-2.0,50,46,8.0,70,74,-8.0,144,144,0.0,307,250,114.0,10.0,116.0,122.0,114.0
AnteriorInfarction_004,V2,1,AnteriorInfarction,-604,rS,1,0.0003,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,,,4,12,-16.0,26,26,0.0,51,46,10.0,57,53,8.0,154,155,-2.0,306,262,88.0,12.0,90.0,80.0,90.0
AnteriorInfarction_004,V3,1,AnteriorInfarction,-604,QR,1,0.0001,0,637,1,251,500,,,,,,,,,,1,2,-2.0,9,10,-2.0,20,32,-24.0,,,,50,46,8.0,64,87,-46.0,143,175,-64.0,305,255,100.0,10.0,102.0,146.0,164.0
AnteriorInfarction_004,V4,1,AnteriorInfarction,-604,R,1,0.0002,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,7,,31,31,0.0,,,,50,46,8.0,72,59,26.0,176,170,12.0,303,251,104.0,10.0,106.0,78.0,92.0
AnteriorInfarction_004,V5,1,AnteriorInfarction,-604,R,1,0.0001,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,7,,26,26,0.0,,,,50,46,8.0,71,94,-46.0,148,148,0.0,305,251,108.0,10.0,110.0,154.0,108.0
AnteriorInfarction_004,V6,1,AnteriorInfarction,-604,Rs,1,0.0001,0,637,1,251,500,,,,,,,,,,1,2,-2.0,,4,,20,20,0.0,30,31,-2.0,51,46,10.0,70,62,16.0,144,144,0.0,305,251,108.0,12.0,110.0,92.0,108.0
AnteriorInfarction_005,V3,1,AnteriorInfarction,-605,QRs,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,8,8,0.0,17,31,-28.0,50,,,50,48,4.0,86,89,-6.0,146,146,0.0,298,266,64.0,10.0,70.0,70.0,64.0
AnteriorInfarction_005,I,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,10,26,-32.0,,,,50,48,4.0,70,72,-4.0,137,137,0.0,301,250,102.0,10.0,108.0,106.0,102.0
AnteriorInfarction_005,II,1,AnteriorInfarction,-605,R,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,16,24,-16.0,,44,,50,48,4.0,70,50,40.0,142,142,0.0,306,267,78.0,10.0,84.0,38.0,78.0
AnteriorInfarction_005,III,1,AnteriorInfarction,-605,RS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,,,,6,17,-22.0,31,31,0.0,50,48,4.0,71,70,2.0,147,148,-2.0,306,234,144.0,10.0,150.0,142.0,146.0
AnteriorInfarction_005,aVR,1,AnteriorInfarction,-605,QS,1,0.0,0,638,1,250,500,,,,,,,,,,3,5,-4.0,24,24,0.0,,,,,,,50,48,4.0,70,66,8.0,140,140,0.0,302,255,94.0,8.0,98.0,86.0,94.0
AnteriorInfarction_005,aVL,1,AnteriorInfarction,-605,qrS,1,0.0,0,638,1,250,500,,,,,,,,,,2,5,-6.0,5,18,-26.0,8,31,-46.0,17,,,50,48,4.0,71,50,42.0,153,153,0.0,304,263,82.0,10.0,88.0,40.0,82.0
